player_id,player,position,team,league,age,year_of_birth,mins_90s,touches,touches_def_pen,touches_def_third,touches_mid_third,touches_att_third,touches_att_pen,touches_live,touches_success,dribbles_att,dribbles_percent,dribbles_player_count,dribbles_megs,dribbles_carries,carries_total_dist,carries_prog_dist,pass_targets,pass_receptions,pass_reception_percent,miscontrols,dispossessed
10606,Jacopo Da Riva,FW,Atalanta,Serie A,18,2000,0,2,0,0,1,1,0,2,0,0,,0,0,2,7,4,2,2,100,0,0
10607,Damien Da Silva,DF,Rennes,Ligue 1,31,1988,24.9,1515,199,896,695,41,11,1467,10,11,90.9,10,0,917,5505,2680,955,941,98.5,3,7
10608,Bryan Dabo,MF,SPAL,Serie A,27,1992,12.5,700,22,151,445,167,12,689,12,23,52.2,14,0,506,3237,1811,591,534,90.4,16,12
10609,Moanes Dabour,FW,Hoffenheim,Bundesliga,27,1992,8.5,365,2,33,186,165,36,355,12,26,46.2,12,2,266,1183,637,390,270,69.2,16,17
10610,Moanes Dabour,FW,Sevilla,La Liga,27,1992,0.3,28,0,1,4,23,6,27,0,0,,0,0,15,48,21,25,20,80,2,1
10611,Colin Dagba,DF,Paris S-G,Ligue 1,20,1998,7.4,467,19,134,203,166,16,413,9,13,69.2,9,0,332,2030,1157,351,323,92,4,10
10612,Mahmoud Dahoud,MF,Dortmund,Bundesliga,23,1996,6.2,578,15,121,377,118,9,572,13,17,76.5,14,1,456,2268,1050,522,471,90.2,9,11
10613,Leon Dajaku,DF,Bayern Munich,Bundesliga,18,2001,0.1,7,1,2,3,2,0,6,0,0,,0,0,5,42,27,4,2,50,0,0
10614,Felipe dal Belo,DF,SPAL,Serie A,35,1984,11.1,556,79,275,268,41,7,516,2,4,50,2,0,332,1623,838,364,355,97.5,2,0
10615,Christian Dalle Mura,MF,Fiorentina,Serie A,17,2002,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
10616,Diogo Dalot,DF,Manchester Utd,Premier League,20,1999,0.7,78,4,12,31,35,4,64,0,0,,0,0,46,230,124,49,46,93.9,0,5
10617,Charlie Daniels,DF,Bournemouth,Premier League,32,1986,1.4,62,8,22,26,14,1,52,0,0,,0,0,37,169,67,30,29,96.7,1,0
10618,Danilo,DF,Juventus,Serie A,28,1991,16,1372,62,361,745,344,18,1254,14,22,63.6,15,0,916,3886,2519,1037,984,94.9,7,7
10619,Scott Dann,DF,Crystal Palace,Premier League,32,1987,14.1,683,120,430,269,25,21,655,5,6,83.3,5,0,346,1665,982,391,378,96.7,1,0
10620,Kevin Danso,DF,Southampton,Premier League,20,1998,3.1,206,12,65,103,48,2,173,3,6,50,3,0,115,682,325,123,109,88.6,8,1
10621,Dante,DF,Nice,Ligue 1,35,1983,21,1821,300,1094,832,38,20,1773,10,10,100,10,0,1292,7269,4299,1390,1374,98.8,5,8
10622,Andrea Danzi,MF,Hellas Verona,Serie A,20,1999,0,1,0,0,1,0,0,1,0,0,,0,0,1,0,0,1,1,100,0,0
10623,Sergi Darder,MFFW,Espanyol,La Liga,25,1993,29.5,1369,28,188,844,422,41,1276,21,47,44.7,22,1,883,5360,2580,1119,920,82.2,34,32
10624,Vladimír Darida,MF,Hertha BSC,Bundesliga,28,1990,25.1,1468,36,289,792,499,52,1363,31,50,62,35,1,974,6260,2804,1156,938,81.1,33,48
10625,Matteo Darmian,DF,Parma,Serie A,29,1989,29.8,1828,124,682,875,364,33,1540,14,30,46.7,14,0,1022,4754,2915,1101,1017,92.4,9,16
10626,Alphonso Davies,DF,Bayern Munich,Bundesliga,18,2000,24.8,2213,70,573,1135,685,67,1948,90,145,62.1,98,12,1512,9762,5917,1449,1344,92.8,44,47
10627,Ben Davies,DF,Tottenham,Premier League,26,1993,15.9,1139,58,385,576,228,23,969,8,15,53.3,8,0,589,2751,1581,667,642,96.3,5,9
10628,Tom Davies,MF,Everton,Premier League,21,1998,22.5,1118,48,288,691,204,23,1097,21,34,61.8,24,0,688,3888,2018,770,689,89.5,22,30
10629,Keinan Davis,FW,Aston Villa,Premier League,21,1998,6.1,225,5,17,102,123,34,220,9,15,60,9,1,168,1171,572,311,179,57.6,19,19
10630,Paweł Dawidowicz,DF,Hellas Verona,Serie A,24,1995,7.7,506,66,238,262,47,5,487,4,5,80,4,0,326,1852,1266,335,325,97,5,0
10631,Craig Dawson,DF,Watford,Premier League,29,1990,26.2,1225,168,637,559,79,47,1197,2,2,100,2,0,631,2916,1376,693,657,94.8,9,6
10632,Kevin De Bruyne,MF,Manchester City,Premier League,28,1991,31,2577,30,221,1135,1400,164,2305,62,96,64.6,64,1,1815,9868,6510,2180,1949,89.4,43,44
10633,Sebastien De Maio,DF,Udinese,Serie A,32,1987,16.7,850,136,523,338,43,11,818,2,3,66.7,2,0,465,2762,1425,487,472,96.9,2,3
10634,Rodrigo De Paul,MF,Udinese,Serie A,25,1994,31.4,2268,26,383,1171,958,96,2062,55,96,57.3,61,5,1649,13612,8596,1808,1617,89.4,49,58
10635,Mattia De Sciglio,DF,Juventus,Serie A,26,1992,5.2,400,15,122,223,76,5,350,8,11,72.7,8,0,258,1452,749,272,260,95.6,7,5
10636,Lorenzo De Silvestri,DF,Torino,Serie A,31,1988,24.9,1196,89,302,532,423,66,1015,6,14,42.9,6,0,619,3700,2084,885,724,81.8,24,17
10637,Lucas Deaux,MF,Nîmes,Ligue 1,30,1988,14.8,876,35,230,545,154,27,859,14,20,70,14,0,511,2683,1410,549,490,89.3,12,11
10638,Mathieu Debuchy,DF,Saint-Étienne,Ligue 1,34,1985,19.7,1352,83,468,636,316,18,1128,15,24,62.5,18,1,654,3680,2025,755,674,89.3,11,17
10639,Troy Deeney,FW,Watford,Premier League,31,1988,24.7,951,26,75,449,454,111,924,11,22,50,11,0,429,1702,711,1367,707,51.7,64,26
10640,Grégoire Defrel,FWMF,Sassuolo,Serie A,28,1991,10.9,452,7,42,250,200,33,432,12,17,70.6,14,0,340,2302,1119,462,330,71.4,17,17
10641,Alessandro Deiola,MF,Cagliari,Serie A,23,1995,0,2,1,2,0,0,0,2,0,0,,0,0,1,5,4,0,0,,0,0
10642,Alessandro Deiola,MF,Lecce,Serie A,23,1995,8,383,28,127,208,67,13,373,10,14,71.4,11,0,233,1205,572,268,239,89.2,4,8
10643,Romain Del Castillo,FWMF,Rennes,Ligue 1,23,1996,13.8,669,6,84,365,292,42,656,37,57,64.9,40,5,546,3989,2487,681,497,73,28,41
10644,Thomas Delaine,DF,Metz,Ligue 1,27,1992,13.9,831,31,232,398,280,22,684,18,32,56.3,19,2,522,4387,2974,541,473,87.4,18,17
10645,Thomas Delaney,MF,Dortmund,Bundesliga,27,1991,9.2,709,37,205,451,89,9,696,4,7,57.1,4,1,439,1612,707,504,477,94.6,3,6
10646,Paul Delecroix,GK,Metz,Ligue 1,30,1988,1.5,47,42,46,1,0,0,32,0,0,,0,0,25,169,125,19,19,100,0,0
10647,Cristian Dell'Orco,DF,Lecce,Serie A,25,1994,11.2,672,64,293,295,130,7,611,4,11,36.4,5,1,403,2362,1480,439,421,95.9,0,10
10648,Andy Delort,FW,Montpellier,Ligue 1,27,1991,25.3,1117,13,68,470,638,131,1048,28,74,37.8,31,2,729,4226,2286,1344,837,62.3,78,37
10649,Fabian Delph,MF,Everton,Premier League,29,1989,13.2,895,32,231,584,147,1,882,20,24,83.3,20,0,620,3264,1512,635,613,96.5,10,9
10650,Moussa Dembélé,FW,Lyon,Ligue 1,23,1996,24.3,807,32,76,357,421,130,781,23,50,46,29,0,547,3314,1845,1091,618,56.6,80,77
10651,Ousmane Dembélé,FW,Barcelona,La Liga,22,1997,4,310,1,19,110,213,23,286,16,31,51.6,17,0,259,1926,1228,307,257,83.7,12,7
10652,Merih Demiral,DF,Juventus,Serie A,21,1998,4.6,358,51,184,181,11,4,356,0,1,0,0,0,237,1259,536,270,266,98.5,0,0
10653,Kerem Demirbay,MF,Leverkusen,Bundesliga,26,1993,17.5,1410,23,227,853,426,34,1260,35,44,79.5,36,1,959,5516,2545,1065,974,91.5,21,26
10654,Diego Demme,MF,RB Leipzig,Bundesliga,27,1991,13.5,1235,21,294,791,235,15,1205,12,21,57.1,14,1,908,4316,2298,1004,939,93.5,17,18
10655,Diego Demme,MF,Napoli,Serie A,27,1991,10,850,36,193,524,195,7,835,3,4,75,3,0,638,3087,1388,717,695,96.9,4,10
10656,Jason Denayer,DF,Lyon,Ligue 1,24,1995,23.7,1768,218,979,915,34,12,1725,9,13,69.2,10,0,1302,8030,4667,1370,1351,98.6,4,5
10657,Leander Dendoncker,MFDF,Wolves,Premier League,24,1995,31.1,1599,113,577,903,196,39,1583,17,21,81,17,1,957,4350,2168,1186,1011,85.2,23,16
10658,Kevin Denkey,FW,Nîmes,Ligue 1,18,2000,6.7,229,3,19,104,117,28,219,8,12,66.7,8,0,150,710,326,324,164,50.6,21,11
10659,Stefano Denswil,DF,Bologna,Serie A,26,1993,24.9,1519,160,692,796,142,17,1400,7,11,63.6,8,0,856,5094,2766,932,915,98.2,5,3
10660,Fabio Depaoli,MFDF,Sampdoria,Serie A,22,1997,20.6,948,57,232,405,378,50,876,22,35,62.9,23,1,581,3605,2216,744,562,75.5,24,25
10661,Memphis Depay,FWMF,Lyon,Ligue 1,25,1994,11.3,640,1,40,330,325,58,576,34,53,64.2,36,1,491,2971,1895,670,492,73.4,36,25
10662,Kastriot Dermaku,DF,Parma,Serie A,27,1992,11.4,501,141,344,174,9,2,480,2,2,100,2,0,259,1696,976,291,282,96.9,0,2
10663,Daniele Dessena,MF,Brescia,Serie A,32,1987,20.8,875,33,197,535,206,31,851,12,19,63.2,14,0,606,3775,1709,675,589,87.3,19,20
10664,Mattia Destro,FW,Bologna,Serie A,28,1991,2.1,39,0,3,22,16,9,39,1,1,100,1,0,25,125,47,74,25,33.8,5,3
10665,Mattia Destro,FWMF,Genoa,Serie A,28,1991,1.7,42,1,4,17,21,8,37,3,3,100,3,1,24,135,81,84,26,31,2,1
10666,Gerard Deulofeu,FW,Watford,Premier League,25,1994,23.3,1126,13,145,431,667,155,1036,63,108,58.3,69,2,895,8040,5493,1107,769,69.5,53,50
10667,Deyverson,FW,Getafe,La Liga,28,1991,2.3,96,3,6,46,47,6,93,4,6,66.7,4,2,57,204,78,116,70,60.3,9,5
10668,Samuel Di Carmine,FW,Hellas Verona,Serie A,30,1988,14.4,387,12,26,164,206,71,360,5,7,71.4,6,0,221,940,319,610,277,45.4,28,17
10669,Federico Di Francesco,FW,SPAL,Serie A,25,1994,12,478,7,61,222,243,49,439,16,28,57.1,18,2,355,2643,1453,488,335,68.6,24,25
10670,Giovanni Di Lorenzo,DF,Napoli,Serie A,25,1993,33,2562,152,780,1291,658,66,2291,27,41,65.9,28,4,1785,9207,5615,1946,1842,94.7,28,20
10671,Ángel Di María,FWMF,Paris S-G,Ligue 1,31,1988,22.2,1593,8,106,688,923,139,1452,72,136,52.9,77,7,1257,8241,4835,1407,1235,87.8,47,43
10672,Boulaye Dia,FW,Reims,Ligue 1,22,1996,20.1,579,21,76,278,272,96,548,30,60,50,34,0,389,2849,1823,783,384,49,46,45
10673,Fousseni Diabaté,FWMF,Amiens,Ligue 1,23,1995,13.2,648,7,110,312,288,46,641,27,45,60,31,2,494,3525,2050,626,459,73.3,43,33
10674,Moussa Diaby,FWMF,Leverkusen,Bundesliga,20,1999,19.7,947,9,95,468,502,101,927,72,117,61.5,81,6,868,7399,4408,1045,770,73.7,52,58
10675,Mouctar Diakhaby,DF,Valencia,La Liga,22,1996,16,956,159,564,436,20,4,930,8,8,100,8,0,656,4279,2265,663,648,97.7,0,4
10676,Bafodé Diakité,DF,Toulouse,Ligue 1,18,2001,15.2,805,129,441,377,49,11,762,6,9,66.7,9,0,464,2787,1579,509,493,96.9,0,2
10677,Abdou Diallo,DF,Paris S-G,Ligue 1,23,1996,13.3,1169,95,444,762,73,8,1122,17,21,81,18,1,894,5367,3369,923,906,98.2,4,6
10678,Habib Diallo,FW,Metz,Ligue 1,24,1995,24.4,779,39,73,384,374,109,740,28,53,52.8,36,3,479,3219,1579,1191,566,47.5,91,48
10679,Ibrahima Diallo,MF,Brest,Ligue 1,20,1999,17.3,1005,43,343,644,119,8,983,23,36,63.9,25,3,752,4864,2575,700,657,93.9,18,21
10680,Moussa Diarra,DF,Toulouse,Ligue 1,18,2000,1,65,6,39,31,0,0,61,0,0,,0,0,38,251,163,40,40,100,0,0
10681,Raphael Dias Belloli,MFFW,Rennes,Ligue 1,22,1996,18.8,971,18,113,482,455,77,879,58,110,52.7,64,8,705,5193,3295,845,636,75.3,36,43
10682,Lucas Dias,GK,Nîmes,Ligue 1,20,1999,3.5,116,109,116,0,0,0,66,0,0,,0,0,37,140,98,27,27,100,0,0
10683,Amadou Diawara,MF,Roma,Serie A,22,1997,16.9,1111,35,276,760,161,6,1084,10,10,100,10,0,813,4789,2547,834,813,97.5,3,4
10684,Brahim Díaz,FWMF,Real Madrid,La Liga,19,1999,0.7,63,0,5,39,26,7,63,2,7,28.6,3,0,55,373,275,65,53,81.5,4,3
10685,Víctor Díaz,DF,Granada,La Liga,31,1988,32,1878,128,594,912,437,14,1512,15,26,57.7,15,1,836,3591,1853,943,861,91.3,15,9
10686,Bakaye Dibassy,DF,Amiens,Ligue 1,29,1989,20.8,1139,126,536,571,95,14,1083,10,12,83.3,11,1,672,3575,1881,697,667,95.7,9,3
10687,Eric Dier,DFMF,Tottenham,Premier League,25,1994,14.9,1035,118,475,547,61,11,1015,3,5,60,4,0,611,2911,1466,723,698,96.5,6,4
10688,Lucas Digne,DF,Everton,Premier League,26,1993,33.7,2366,109,628,970,878,63,1827,25,43,58.1,27,2,1064,5745,3308,1288,1111,86.3,18,32
10689,Virgil van Dijk,DF,Liverpool,Premier League,28,1991,38,3465,340,1432,2083,107,48,3382,3,5,60,4,0,2321,9323,4883,2568,2514,97.9,2,2
10690,Mitchell Dijks,DF,Bologna,Serie A,26,1993,11.2,650,40,202,306,193,6,547,9,26,34.6,10,5,400,2421,1503,419,371,88.5,8,11
10691,Javairô Dilrosun,MFFW,Hertha BSC,Bundesliga,21,1998,14.5,611,11,135,312,222,37,594,48,66,72.7,51,3,461,4302,2661,522,384,73.6,33,27
10692,Federico Dimarco,DF,Hellas Verona,Serie A,21,1997,5.8,476,17,110,215,198,18,414,4,6,66.7,4,0,298,1639,993,340,312,91.8,3,3
10693,Federico Dimarco,DFMF,Inter,Serie A,21,1997,0.3,19,1,4,10,6,1,16,0,0,,0,0,9,79,56,13,8,61.5,0,1
10694,Tristan Dingomé,MF,Reims,Ligue 1,28,1991,9.9,449,4,52,228,180,18,438,5,9,55.6,5,0,312,991,342,419,339,80.9,18,13
10695,Lois Diony,FW,Saint-Étienne,Ligue 1,26,1992,7.4,192,1,7,82,114,28,180,4,10,40,5,1,125,827,327,292,145,49.7,24,14
10696,Issa Diop,DF,West Ham,Premier League,22,1997,30.7,1268,239,699,600,34,22,1226,4,5,80,4,0,602,3974,1927,625,603,96.5,3,5
10697,Papakouli Diop,MF,Eibar,La Liga,33,1986,25,1049,50,165,728,198,24,1036,6,10,60,8,0,502,2281,884,605,531,87.8,16,16
10698,Assane Dioussé,MF,Saint-Étienne,Ligue 1,21,1997,1.3,65,1,23,39,4,0,64,2,2,100,2,0,36,233,122,41,35,85.4,1,3
10699,Axel Disasi,DF,Reims,Ligue 1,21,1998,27,1717,237,1032,737,59,20,1685,10,14,71.4,10,0,1141,7710,4664,1180,1155,97.9,7,5
10700,Tiago Djaló,DF,Lille,Ligue 1,19,2000,7.3,505,38,248,286,22,1,486,1,3,33.3,1,0,366,2238,1146,350,345,98.6,2,2
10701,Djené,DF,Getafe,La Liga,27,1991,34,1295,133,610,680,56,14,1254,11,14,78.6,12,0,561,4037,1577,449,435,96.9,6,9
10702,Moussa Djenepo,MFDF,Southampton,Premier League,21,1998,10.3,468,15,85,196,228,48,458,48,70,68.6,49,1,359,3028,2047,440,318,72.3,34,24
10703,Koffi Djidji,DF,Torino,Serie A,26,1992,9.5,531,108,327,217,14,0,517,7,8,87.5,7,0,307,1351,593,293,284,96.9,3,5
10704,Alexander Djiku,DFMF,Strasbourg,Ligue 1,24,1994,22.9,1503,134,746,783,71,19,1476,13,17,76.5,14,1,932,4757,2758,961,946,98.4,7,13
10705,Berat Djimsiti,DF,Atalanta,Serie A,26,1993,30.9,2162,147,873,1158,259,42,2061,13,17,76.5,14,2,1333,6508,3079,1448,1394,96.3,13,8
10706,Naïs Djouahra,FW,Real Sociedad,La Liga,19,1999,0.3,25,0,1,10,14,2,25,1,2,50,2,0,23,145,111,23,23,100,0,0
10707,Marko Dmitrović,GK,Eibar,La Liga,27,1992,35,1158,931,1146,13,2,2,742,1,1,100,1,0,495,3205,1907,364,360,98.9,0,0
10708,Matt Doherty,DF,Wolves,Premier League,27,1992,31.5,2158,82,509,1099,660,95,1823,29,53,54.7,30,5,1186,6276,4072,1542,1319,85.5,45,23
10709,Kasper Dolberg,FW,Nice,Ligue 1,21,1997,21,552,30,59,268,261,70,507,18,38,47.4,18,2,365,2244,954,660,386,58.5,48,35
10710,Keagan Dolly,MF,Montpellier,Ligue 1,26,1993,1.6,92,2,6,45,50,1,86,3,5,60,3,0,67,320,142,83,60,72.3,1,4
10711,Jaume Doménech,GK,Valencia,La Liga,28,1990,14.7,500,457,500,0,0,0,322,0,0,,0,0,213,867,505,169,168,99.4,0,0
10712,Nicolás Domínguez,MF,Bologna,Serie A,21,1998,7.8,488,17,120,275,114,7,462,6,9,66.7,7,0,286,1238,568,332,291,87.7,2,3
10713,Giulio Donati,DF,Lecce,Serie A,29,1990,19.6,1150,101,412,560,257,17,1004,8,19,42.1,8,0,699,4438,2952,773,735,95.1,4,9
10714,Ji Dong-won,FW,Mainz 05,Bundesliga,28,1991,1.1,36,0,2,17,18,5,35,0,2,0,0,0,25,76,22,34,31,91.2,3,5
10715,Anastasios Donis,FWMF,Reims,Ligue 1,22,1996,6.8,205,6,24,90,119,24,194,25,35,71.4,26,0,165,1811,1010,293,146,49.8,13,10
10716,Alfredo Donnarumma,FW,Brescia,Serie A,28,1990,18.7,613,3,48,293,310,104,578,14,26,53.8,16,0,432,2378,1229,779,449,57.6,25,28
10717,Gianluigi Donnarumma,GK,Milan,Serie A,20,1999,35.6,1245,1112,1241,4,0,0,897,0,0,,0,0,599,2726,1429,557,554,99.5,0,0
10718,Gabriel Dos Santos,DF,Lille,Ligue 1,21,1997,23.2,1726,138,742,1038,55,26,1675,5,7,71.4,6,0,1112,6435,3598,1189,1173,98.7,6,8
10719,Mathieu Dossevi,MFFW,Toulouse,Ligue 1,31,1988,19.5,977,11,129,396,538,71,875,32,57,56.1,35,0,711,5530,3179,881,643,73,44,42
10720,Bas Dost,FW,Eint Frankfurt,Bundesliga,30,1989,16.4,584,23,46,331,218,76,570,4,7,57.1,5,1,200,563,260,759,447,58.9,23,7
10721,Abdoulaye Doucouré,MF,Watford,Premier League,26,1993,35.1,2065,77,424,1112,662,98,2053,49,78,62.8,51,2,1427,7284,3964,1619,1370,84.6,44,50
10722,Mamadou Doucouré,MF,M'Gladbach,Bundesliga,21,1998,0,9,0,6,5,0,0,9,0,0,,0,0,7,36,4,8,8,100,0,0
10723,Moussa Doumbia,FWMF,Reims,Ligue 1,24,1994,19.1,982,10,130,496,477,76,945,61,103,59.2,64,1,815,6658,4121,890,693,77.9,51,47
10724,Souleyman Doumbia,DF,Angers,Ligue 1,22,1996,5,362,22,134,182,83,1,299,4,7,57.1,5,3,222,1536,971,217,208,95.9,6,5
10725,Souleyman Doumbia,DF,Rennes,Ligue 1,22,1996,1,59,3,14,32,15,1,49,4,5,80,4,0,38,184,141,34,32,94.1,0,1
10726,Thomas Doyle,MFFW,Manchester City,Premier League,17,2001,0.2,20,0,2,16,7,0,20,0,0,,0,0,19,100,20,19,19,100,0,0
10727,Mohamed Dräger,DF,Paderborn 07,Bundesliga,23,1996,16.2,1040,53,380,509,268,22,871,21,52,40.4,23,3,645,4992,2974,638,582,91.2,19,29
10728,Aleksandar Dragović,DF,Leverkusen,Bundesliga,28,1991,11.4,1051,61,436,620,58,3,1004,1,1,100,1,0,736,3338,1859,779,769,98.7,3,3
10729,Bartłomiej Drągowski,GK,Fiorentina,Serie A,21,1997,31,984,901,983,2,0,0,686,0,0,,0,0,405,2283,1285,355,352,99.2,1,0
10730,Julian Draxler,MF,Paris S-G,Ligue 1,25,1993,7.6,560,4,76,360,181,22,545,13,21,61.9,13,0,467,2862,1591,491,444,90.4,7,11
10731,Dominick Drexler,MFFW,Köln,Bundesliga,29,1990,17.6,872,29,174,400,362,56,830,23,40,57.5,23,0,607,4063,2001,716,556,77.7,31,27
10732,Danny Drinkwater,MF,Aston Villa,Premier League,29,1990,2.9,199,6,62,110,33,2,195,2,3,66.7,2,0,117,489,173,136,126,92.6,2,6
10733,Danny Drinkwater,MF,Burnley,Premier League,29,1990,0.6,26,2,6,19,1,0,25,0,1,0,0,0,11,43,5,16,11,68.8,0,1
10734,Josip Drmić,FWMF,Norwich City,Premier League,26,1992,7.2,241,6,20,135,96,24,229,6,14,42.9,6,2,155,682,260,301,160,53.2,25,13
10735,Domingos Duarte,DF,Granada,La Liga,24,1995,34.3,1566,251,899,710,45,21,1470,6,9,66.7,8,2,781,4886,2652,854,829,97.1,8,0
10736,Léo Duarte,DF,Milan,Serie A,23,1996,4.5,233,33,131,104,9,6,217,0,0,,0,0,138,658,270,151,151,100,1,1
10737,Óscar Duarte,DF,Levante,La Liga,30,1989,5.4,299,79,207,98,8,6,289,1,1,100,1,0,161,908,457,181,179,98.9,0,1
10738,Rubén Duarte,DF,Alavés,La Liga,23,1995,29.6,1651,97,538,829,346,33,1323,4,10,40,5,0,745,3688,1863,791,730,92.3,14,16
10739,Edgaras Dubickas,DF,Lecce,Serie A,21,1998,0,2,0,0,2,0,0,2,0,0,,0,0,2,8,3,3,2,66.7,0,0
10740,Leo Dubois,DF,Lyon,Ligue 1,24,1994,15,1106,47,311,577,287,10,943,12,22,54.5,12,0,712,4010,2259,752,701,93.2,14,9
10741,Martin Dúbravka,GK,Newcastle Utd,Premier League,30,1989,38,1201,1031,1195,7,0,0,719,0,0,,0,0,435,2611,1425,338,338,100,3,0
10742,Ondrej Duda,MF,Norwich City,Premier League,24,1994,8,467,16,79,250,156,9,429,5,12,41.7,5,3,278,1230,526,401,307,76.6,14,3
10743,Ondrej Duda,MFFW,Hertha BSC,Bundesliga,24,1994,5,257,6,37,148,88,9,240,13,22,59.1,14,0,208,1058,512,209,171,81.8,11,10
10744,Shane Duffy,DF,Brighton,Premier League,27,1992,13.8,800,124,505,302,35,16,766,2,5,40,3,0,420,2019,1047,465,455,97.8,6,2
10745,Haris Duljević,FWMF,Nîmes,Ligue 1,25,1993,5.8,236,1,23,108,131,14,226,12,19,63.2,13,0,190,1570,945,238,161,67.6,8,16
10746,Paul Dummett,DF,Newcastle Utd,Premier League,27,1991,13.6,663,92,338,260,86,6,613,1,3,33.3,1,0,327,1286,643,358,335,93.6,3,1
10747,Alfred Duncan,MF,Fiorentina,Serie A,26,1993,9.9,516,14,111,299,158,13,505,25,39,64.1,26,4,402,2388,1530,434,392,90.3,12,19
10748,Alfred Duncan,MF,Sassuolo,Serie A,26,1993,9.4,597,27,119,337,180,18,582,17,32,53.1,20,2,440,2120,1218,509,446,87.6,12,16
10749,Lewis Dunk,DF,Brighton,Premier League,27,1991,35.9,2547,437,1564,1027,104,43,2448,3,7,42.9,3,0,1596,8768,4728,1737,1712,98.6,7,10
10750,Erik Durm,DF,Eint Frankfurt,Bundesliga,27,1992,5.7,322,11,82,124,132,16,276,5,7,71.4,5,0,188,1084,467,213,170,79.8,8,8
10751,Riza Durmisi,DF,Nice,Ligue 1,25,1994,1.8,117,4,29,53,38,1,94,1,3,33.3,2,0,73,431,225,86,77,89.5,4,1
10752,Hugo Duro,FWMF,Getafe,La Liga,19,1999,4.2,145,4,15,58,80,24,142,0,1,0,0,0,73,366,178,202,97,48,18,11
10753,Jean-Kevin Duverne,DF,Brest,Ligue 1,22,1997,13.1,999,137,577,470,34,5,975,8,13,61.5,9,0,654,4466,2427,686,679,99,1,5
10754,Paulo Dybala,FWMF,Juventus,Serie A,25,1993,23.9,1884,3,116,868,1049,124,1737,63,110,57.3,69,6,1369,8010,4160,1740,1522,87.5,50,49
10755,Edin Džeko,FW,Roma,Serie A,33,1986,31.7,1223,37,70,575,652,242,1182,40,74,54.1,45,0,743,4921,2340,1558,965,61.9,86,40
10756,Blerim Džemaili,MF,Bologna,Serie A,33,1986,7.8,456,12,72,286,134,14,437,7,13,53.8,9,1,308,1972,1189,359,302,84.1,8,21
10757,Bruno Ecuele Manga,DF,Dijon,Ligue 1,31,1988,28,1617,266,1051,614,42,24,1564,6,9,66.7,6,0,968,4819,2278,1019,1001,98.2,8,10
10758,Simone Edera,MFFW,Torino,Serie A,22,1997,4.4,200,2,27,90,105,17,184,4,14,28.6,5,1,144,792,508,193,134,69.4,9,13
10759,Ederson,GK,Manchester City,Premier League,25,1993,34.1,1133,946,1121,23,0,0,950,0,0,,0,0,702,3209,2145,668,665,99.6,2,0
10760,John Egan,DF,Sheffield Utd,Premier League,26,1992,35.4,1670,248,898,790,65,47,1638,3,3,100,3,1,803,4705,2587,861,831,96.5,8,1
10761,Johannes Eggestein,MFFW,Werder Bremen,Bundesliga,21,1998,5.7,273,6,50,132,111,25,267,1,5,20,2,1,194,1204,542,246,180,73.2,13,10
10762,Maximilian Eggestein,MFDF,Werder Bremen,Bundesliga,22,1996,31.7,1831,74,380,1054,514,45,1757,21,44,47.7,21,1,1222,6169,3399,1418,1207,85.1,32,36
10763,Kingsley Ehizibue,DF,Köln,Bundesliga,24,1995,25.9,1523,102,561,705,367,21,1298,36,65,55.4,39,3,845,5325,3167,878,800,91.1,33,27
10764,Albin Ekdal,MF,Sampdoria,Serie A,30,1989,26.5,1454,80,396,914,256,27,1393,24,33,72.7,24,2,919,6205,3582,942,866,91.9,12,29
10765,Harvey Elliot,DF,Liverpool,Premier League,16,2003,0.1,16,0,0,5,11,0,12,1,1,100,1,0,10,44,13,14,11,78.6,0,1
10766,Elif Elmas,MF,Napoli,Serie A,19,1999,12.6,812,11,119,470,288,28,804,27,33,81.8,28,0,680,3876,2064,776,660,85.1,18,19
10767,Ilay Elmkies,MF,Hoffenheim,Bundesliga,19,2000,0,5,1,2,1,2,0,5,0,0,,0,0,2,15,8,4,3,75,0,0
10768,Ahmed Elmohamady,DF,Aston Villa,Premier League,31,1987,11.5,718,49,211,329,236,17,622,6,9,66.7,7,0,429,2351,1410,462,424,91.8,4,5
10769,Aritz Elustondo,DF,Real Sociedad,La Liga,25,1994,16.8,1145,147,561,614,56,15,1094,2,5,40,2,0,694,4755,2444,722,709,98.2,2,6
10770,Nico Elvedi,DF,M'Gladbach,Bundesliga,22,1996,29.1,2022,258,1198,949,36,13,1973,8,9,88.9,8,0,1311,7948,4582,1362,1334,97.9,5,6
10771,Rodrigo Ely,DF,Alavés,La Liga,25,1993,23.6,1111,159,635,496,22,15,1075,4,4,100,4,0,528,2576,983,569,544,95.6,3,8
10772,Adri Embarba,MFFW,Espanyol,La Liga,27,1992,15.2,682,15,108,293,342,31,611,35,70,50,40,3,469,3995,2464,617,414,67.1,38,33
10773,Breel Embolo,FWMF,M'Gladbach,Bundesliga,22,1997,17.2,701,6,56,368,331,97,680,36,83,43.4,41,7,555,3601,1966,828,522,63,58,66
10774,Emerson,DF,Betis,La Liga,20,1999,31.5,2008,101,595,874,673,96,1719,21,41,51.2,22,2,1234,7272,4588,1339,1221,91.2,43,36
10775,Renaud Emond,FWMF,Nantes,Ligue 1,27,1991,3.2,113,6,19,63,34,11,110,2,4,50,2,0,57,305,165,129,77,59.7,7,2
